favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
83158,Twitter for iPhone,b'\xe2\x80\x9cThe President has accomplished some absolutely historic things during this past year.\xe2\x80\x9d Thank you Charlie Kirk of T\xe2\x80\xa6 https://t.co/M7G4m0QqmO',realDonaldTrump,FALSE,Fri Dec 22 14:17:04 +0000 2017,17798,9.4421E+17
36911,Twitter for iPhone,b'Healthcare listening session w/ @VP &amp; @SecPriceMD. Watch: https://t.co/5ayQ4dr8Ip #ReadTheBill:\xe2\x80\xa6 https://t.co/1cQI0ZBUv8',realDonaldTrump,FALSE,Mon Mar 13 17:20:15 +0000 2017,6452,8.41338E+17
73159,Twitter for iPhone,"b'James Comey better hope that there are no ""tapes"" of our conversations before he starts leaking to the press!'",realDonaldTrump,FALSE,Fri May 12 12:26:15 +0000 2017,24531,8.63007E+17
104663,Twitter for iPad,"b'With 3.5 million Americans receiving bonuses or other benefits from their employers as a result of TAX CUTS, 2018 i\xe2\x80\xa6 https://t.co/cxo1rxdDsj'",realDonaldTrump,FALSE,Fri Feb 02 18:05:49 +0000 2018,26239,9.59488E+17
28606,Twitter for iPhone,"b'Where are @RepMarkMeadows, @Jim_Jordan and @Raul_Labrador?\n#RepealANDReplace #Obamacare'",realDonaldTrump,FALSE,Thu Mar 30 21:21:50 +0000 2017,5509,8.4756E+17
58191,Twitter for iPhone,"b'We call for the full restoration of democracy and political freedoms in Venezuela, and we want it to happen very, v\xe2\x80\xa6 https://t.co/pbr9DByGcX'",realDonaldTrump,FALSE,Tue Sep 19 04:18:41 +0000 2017,18225,9.09995E+17
106614,Twitter for iPhone,b'Miami-Dade Mayor drops sanctuary policy. Right decision. Strong! https://t.co/MtPvaDC4jM',realDonaldTrump,FALSE,Thu Jan 26 23:53:37 +0000 2017,23280,8.24767E+17
277870,Twitter for iPhone,"b'THANK YOU for another wonderful evening in Washington, D.C. TOGETHER, we will MAKE AMERICA GREAT AGAIN\xf0\x9f\x87\xba\xf0\x9f\x87\xb8 https://t.co/V3aoj9RUh4'",realDonaldTrump,FALSE,Sat Jan 21 04:56:15 +0000 2017,49463,8.22669E+17
77214,Twitter for iPhone,b'The approval process for the biggest Tax Cut &amp; Tax Reform package in the history of our country will soon begin. Move fast Congress!',realDonaldTrump,FALSE,Wed Sep 13 11:28:10 +0000 2017,16749,9.07929E+17
47423,Twitter Web Client,b'The United States is prepared to work with each of the leaders in this room today to achieve mutually beneficial co\xe2\x80\xa6 https://t.co/6hY41gFM5i',realDonaldTrump,FALSE,Fri Nov 10 10:26:22 +0000 2017,10501,9.28932E+17
137537,Twitter for iPhone,b'Our Nation was founded by farmers. Our independence was won by farmers. And our continent was tamed by farmers. Our\xe2\x80\xa6 https://t.co/UsFIoGflhu',realDonaldTrump,FALSE,Tue Mar 20 15:36:23 +0000 2018,32828,9.7612E+17
121295,Twitter for iPhone,b'Big wins against ISIS!',realDonaldTrump,FALSE,Tue Jul 11 12:23:45 +0000 2017,26643,8.8475E+17
156123,Twitter for iPhone,b'\xe2\x80\x9cYou had Hillary Clinton and the Democratic Party try to hide the fact that they gave money to GPS Fusion to create\xe2\x80\xa6 https://t.co/A8GoOzBrPx',,FALSE,Fri Feb 02 11:49:14 +0000 2018,49590,9.59393E+17
48675,Twitter for iPhone,"b'....non-existent \xe2\x80\x9csources\xe2\x80\x9d and a drunk/drugged up loser who hates Michael, a fine person with a wonderful family. M\xe2\x80\xa6 https://t.co/dlBa5kZQId'",,FALSE,Sat Apr 21 13:10:01 +0000 2018,10486,9.8768E+17
101734,Twitter for iPhone,b'My first order as President was to renovate and modernize our nuclear arsenal. It is now far stronger and more powerful than ever before....',,FALSE,Wed Aug 09 11:56:33 +0000 2017,23913,8.95252E+17
91869,Twitter for iPhone,"b""After North Korea missile launch, it's more important than ever to fund our gov't &amp; military! Dems shouldn't hold t\xe2\x80\xa6 https://t.co/lhXvhHiLES""",,FALSE,Wed Nov 29 01:45:50 +0000 2017,22269,9.35686E+17
75164,Twitter for Android,b'Thr coverage about me in the @nytimes and the @washingtonpost gas been so false and angry that the times actually apologized to its.....',,FALSE,Sat Jan 28 13:08:42 +0000 2017,12823,8.2533E+17
134992,Twitter for iPhone,b'The Fake News refuses to talk about how Big and how Strong our BASE is. They show Fake Polls just like they report\xe2\x80\xa6 https://t.co/hNmVwpHtM1',,FALSE,Sun Dec 24 13:48:11 +0000 2017,31072,9.44928E+17
87605,Twitter for iPhone,"b'...does not include the Fake Washington Post, which is used as a \xe2\x80\x9clobbyist\xe2\x80\x9d and should so  REGISTER. If the P.O. \xe2\x80\x9ci\xe2\x80\xa6 https://t.co/D6wEE6pxVk'",,FALSE,Sat Mar 31 12:52:59 +0000 2018,21711,9.80065E+17
72291,Twitter for iPhone,b'The crowd in Ohio was amazing last night - broke all records. We all had a great time in a great State. Will be back soon!',,FALSE,Wed Jul 26 10:49:28 +0000 2017,11843,8.90162E+17
108902,Twitter for iPhone,b'Why don\xe2\x80\x99t the Democrats give us the votes to fix the world\xe2\x80\x99s worst immigration laws? Where is the outcry for the ki\xe2\x80\xa6 https://t.co/UxvDtVF6cS',,FALSE,Mon Jun 18 12:46:07 +0000 2018,26560,1.00869E+18
82078,Twitter for iPhone,"b'The Al Frankenstien picture is really bad, speaks a thousand words. Where do his hands go in pictures 2, 3, 4, 5 &amp; 6 while she sleeps? .....'",,FALSE,Fri Nov 17 03:06:34 +0000 2017,21746,9.31358E+17
154482,Twitter for Android,b'Congratulations to @FoxNews for being number one in inauguration ratings. They were many times higher than FAKE NEWS @CNN - public is smart!',,FALSE,Wed Jan 25 02:16:19 +0000 2017,29893,8.24078E+17
65199,Twitter for iPhone,b'Heading to Missouri to be with many of my great friends. VFW here we come!',,FALSE,Tue Jul 24 13:52:56 +0000 2018,10754,1.02176E+18
66552,Media Studio,"b'Just returned to Bedminster, NJ from Camp David. GREAT meeting on National Security, the Border and the Military!\xe2\x80\xa6 https://t.co/e9HaiQi2uS'",,FALSE,Fri Aug 18 23:17:14 +0000 2017,13024,8.98685E+17
41782,Twitter for iPhone,"b'Today, I signed the Holocaust Remembrance Proclamation: https://t.co/762SqgdLMV #ICYMI- My statement last night at\xe2\x80\xa6 https://t.co/vrqqFDi8En'",,FALSE,Mon Apr 24 20:32:08 +0000 2017,9760,8.56607E+17
91172,Twitter for iPhone,"b'The Fake News Media wants so badly to see a major confrontation with Russia, even a confrontation that could lead t\xe2\x80\xa6 https://t.co/hoqBikzUda'",,FALSE,Thu Jul 19 10:59:26 +0000 2018,22561,1.0199E+18
52201,Twitter for iPhone,b'People get what is going on! https://t.co/Pdg7VqQv6M',,FALSE,Sat Oct 21 13:08:17 +0000 2017,14801,9.21725E+17
153396,Twitter for iPhone,b'Gas prices are the lowest in the U.S. in over ten years! I would like to see them go even lower.',,FALSE,Tue Jul 04 19:55:28 +0000 2017,29342,8.82327E+17
96891,Twitter for iPhone,b'The Stock Market has been creating tremendous benefits for our country in the form of not only Record Setting Stock\xe2\x80\xa6 https://t.co/ztq2hDJ7rr',,FALSE,Sun Jan 07 20:42:13 +0000 2018,19240,9.50105E+17
85660,Twitter for iPhone,b'.@daveweigel of the Washington Post just admitted that his picture was a FAKE (fraud?) showing an almost empty aren\xe2\x80\xa6 https://t.co/wERMFP0Wcp',,FALSE,Sat Dec 09 23:14:34 +0000 2017,22435,9.39634E+17
69658,Twitter for iPhone,b'Will be leaving the Philippines tomorrow after many days of constant mtgs &amp; work in order to #MAGA! My promises are rapidly being fulfilled.',,FALSE,Mon Nov 13 12:33:24 +0000 2017,12979,9.30051E+17
41832,Twitter for iPhone,"b'Join me LIVE in Moon Township, Pennsylvania at 7:00pmE. Great crowd for a #MAGA rally!\nhttps://t.co/PYJNg0WGDL'",,FALSE,Sat Mar 10 23:56:47 +0000 2018,7390,9.72622E+17
